latest_burned_block,sender_address,total_burned
24582719,0xcb927731f27898b30ad85964f9c5b784772cb924,9878445965218467
24609718,0x512c579153ac6fd961a7d9e7b19281b855aafbe1,1108597386005960
24578897,0x29e80b2a0325e6c6eea4bcd2e8df0cf7b46063b9,169299113589082
24606711,0xbb55f131a29f06aa96c05af90c827fb980e11c26,393716753442044
24616172,0x3a72de0b99cb8574e22686a3aad44c0e091da342,136012686595
24582093,0x47483b2b58a41059127deeb4faf9ce3dc3d215d6,31197747754337
24591571,0xff6cff3e6efa8306111c59c2b6ab8ed0e5f81b11,336263727243734
24619299,0xa8f9a6138df799b9ff28ae5c4f9c4e722181fd2e,3342672275457225
24619631,0xda675a9888e16595c66c6c1da684df4e26f8ab69,256691224300000
24633088,0x55c880de4d2a5c60b97b7e5a03d5d7a401578aed,1765727975219091
24627849,0xf485c8c82f29c807c212355cc1e0ae7080d3f8c3,32129807559388
24587567,0xee2d8299b11a044fe0944bcea759aafa8f3b6bb1,2336909740750000
24597094,0x66327196ba39dd44347011b00bdc324f8cb3cf12,7772111481010
24583090,0x5ae12fb098890b4da018dac646501f3aa1772853,5719735548637
24602808,0x75bdba33ccb242ea6da32317ccc5658e428a5e26,614468359470513
24588205,0xfd888f5c1a3af96c047b2b3b8b9fd782c3701c62,69116971750000
12312312,1,1000000000000000
12312312,2,1000000000000000
12312312,3,1000000000000000
12312312,4,1000000000000000
12312312,5,1000000000000000
12312312,6,1000000000000000
12312312,7,1000000000000000
12312312,8,1000000000000000
12312312,9,1000000000000000
12312312,10,1000000000000000
12312312,11,1000000000000000
12312312,12,1000000000000000
12312312,13,1000000000000000
12312312,14,1000000000000000
12312312,15,1000000000000000
12312312,16,1000000000000000
12312312,17,1000000000000000
12312312,18,1000000000000000
12312312,19,1000000000000000
12312312,20,1000000000000000

