address,holding_balance,rk
0x3b699376da4aae90085d4d90dd330a3f4bf1aa2b,514299196022195840114291,343
0x31521de1a573d7cee8f5b3e76824b88909522285,507133060313372988752560,344
0x81d90c905c124d97cd5744cb266ac3510067b17d,506562618947276976326163,345
0x5e89c8136b3d32ccb1b3c535927fb3592048c146,503885716871331277327107,346
0xc529fd4e02f2872455e49931381761483297aac5,503785117556146578878718,347
0x27b0b4033b6bdcdf12c8d4b86969e3aee53ca107,502482369390396274751633,348
0x7ba09a0449102f7f2e6398132fde0ce35d1bc985,501557232314561180294572,349
0x8dc62ba09159b1b4a5b2e1b19288f1257501e4fd,501255049610693954802340,350
0xe7173b08d556ceeab45e315c893f16bbb5040923,500616069839857359662762,351
0x10fa00823d930bd4ab3592cded68d830da652d22,500000305999271563601378,352
0xcb986554bb28091846f84cee0c6e493d3d2ff849,500000146411978513107068,353
0x71d25ae5fedcef625128c33699668bd22e462594,500000106929397907838190,354
0x875675b77fb564cb93dc183eaf398ddeabb3df91,500000016669843037756913,355
0xfa78c2f922916d274fa2c945e8574e7cedbd1a4b,500000000000310010781607,356
0x4aafae02091f1342816e489a343911aaaa075b69,500000000000000000000000,357
0x4a33421b83e83cb50235d725f919ffb9b67d2ca0,500000000000000000000000,358
0x7c6553933a471b43ce3a76a02245c5162c82522c,500000000000000000000000,359
0x492dea7c98e28bf4d09172f95befec2c68dae5db,500000000000000000000000,360
0xf41f691ed08e1b419bc60ba9cb9d909cd48864a3,499546565299269101931609,361
0xac4b6fa39a4c3a2ab7c9d38f9c7a67cbc8f9e79b,498950712413453916935196,362
0x71badd67f18965bbd88e3da267ecb65d0229e9ec,492604174194504692597510,363
0xad46a3101fb0d9ebfbf304d956d2cbd13816fa44,485295325054411538685922,364
0x6d928f8183ff9e431be8ddc1e1fa00ddc61191a3,483183396058387808013403,365
0x2943475500734b11865599d19a47c4fca85ddf57,482462227864660499471599,366
0xcbfddcbffc0479289e5147ff4dc1d3b439321d92,482286579557277813528653,367
0x1f9c27affd88fdbb8301ca1f5013740ea1c020bf,479290265751912236109255,368
0x44c577a3ef53defce484df0bb65b493eda447570,478710314761434917653006,369
0x6b007924d5b76d9038b776993428ec812d52b941,473937577436534546339618,370
0x895bbeafe599f27c6abb3b917cfd226fa3077e01,471992511705448255612939,371
0xace20e6358816d4f5045de692379a8b134588888,463311280308450532042175,372
0x46b4c15158ba0ea531ff88297078d4b8f0f1aa09,461348257576055869306855,373
0xb9d15535bc73942921550aa46c06988ddd0a06ea,459553847492470321981163,374
0xfdd440fccaeef8244b146c6c3d67e508041d0509,453915949475080958935301,375
0xf56e55e35d2cca5a34f5ba568454974424aea0f4,452527176858040055824609,376
0x08159c8c593ab2987e40c6b93d524b9d234565cb,450850063132749253290613,377
0x977c7b6f78e01e74524411c4bcaaa5b5414068ae,450343965008224520046736,378
0xb32cc719bca1333b8377d1e8bc621e762ed28819,450224186749311496364001,379
0x5538793f0ed24fd4ea2fcd5225a40995a8f5ac3a,444730485089426802627883,380
0x276528ee28e808b8bcc3a660ed3ca0e3a368ed78,439910285505069720419467,381
0x0edcd916468922ad6bc427b9f858c9b664b8328c,439082884923376712081705,382
0x49439d8edb87f279979b6823247ef03d3722b083,439021771932333705440199,383
0x1c523c78eb4e0c4d995c5f229ed5678680c1e43c,435568515216850163556796,384
0x100eea76ce842821d72498f0bc88eff6fb35212d,433015420718270295226957,385
0x84280f17f75d065b211ad7bcbc4b2b75ea4b50bc,432442492646718667244491,386
0xf8dc5f19babc5de38945fcb5579a04c5fc352f9f,428452922091483136789497,387
0xd7e0307ef59908521f46af5dbf660e81196d01f2,427771093788556986898674,388
0x26ae903d709c5c4b6e7cc49f280cf06b523549f7,426949221210214898688133,389
0x7bfd4316370c0bcd99fbea86bd0123ab36dba300,423815578590196733991589,390
0xe5e84122fd6b898ce7a35c4cbaabe542e53111b1,423571195914782153956486,391
0xbf7caf3929409fa4d72535cc7b96622700256209,421564646123639447442547,392
0x45a599eeea92124b482c9bad10b7a07be425319d,421258701280359173363938,393
0xf282baa4f1cd2134c3a9a72778d7fde001a75942,420630557045729975228092,394
0x879df12075026ffe4b269c6e2e18806467520e56,419337626842815185527684,395
0x46c28baa006976e44a66b3a340fa6e0b332d18f3,417428960137411667255369,396
0xfd8bd978f198503a0ba9c5d7f7586e23fc4a4b40,417293674237131268314527,397
0x55c880de4d2a5c60b97b7e5a03d5d7a401578aed,417074321844922131059059,398
0x8d204109f181fdc263b5317f7e87050a05bd6fef,415840196055322498742181,399
0xaa9a3cbaa9c61df701afb37fa260ac4e1a0604f4,413718440083821856770201,400
0x9060ede1dad89611a9c73599a8b5e919e4b6feea,408736930241915682961018,401
0x19d9caeaa9c1aa2fb1469e31d076ec233e750f73,407462586582564791937831,402
0x19ad1c10d80124f0cb7685a37d112857ff59c0a0,405456720910582819818355,403
0xa36812df451d705e1a9e8b2b805f503eb7a99d5a,400485851810072533550504,404
0xa9181b384137ee0cde825dba7641e6f721842ac5,399459689646364042072288,405
0x4cd3b617bd62c5c8500a9da5a2c1411faa0499bb,399263780012276876765372,406
0xdb0e8e5e9fe5773f79bfa29a2b493a12c0488092,396450531886563107831768,407
0xae525c0fb506b98827340633531566903fdc7055,395894750096251755691630,408
0x03daf837547c0f2752eca2cc126a18085eae65c5,395775843452461691475677,409
0xffb326e46c4d171ea4c613c84fe35b2fee8112a5,395574167333106637261657,410
0xadfc0bb2b0509ada5a7c0d31cc38103635901bf3,391382649591013363140451,411
0xbb3c7abc45cb4e9f43816708e63e21c1b6b9b1e7,389700806703995859531032,412
0x980f1734c931fa2016f03235c634014a28fe6d93,389430165189073429608396,413
0xa6ae7a2f459d5a282764bc5d3dd41a933a8772d2,389310080868272473779992,414
0x6cf456de47189cba08062ab09fc28c4d8bfd8806,388058303388908503582773,415
0x35f4b9acd41584df18e88cc7ebfbd2ea1e270f62,382249116089702572441496,416
0x7c7c4408a1b66f72163b455d25a67a313733fa5b,375986934457272690809766,417
0xb746437a8915f162d5eca3fc906d4c3b6ddb84d9,374895796001331149470854,418
0x052a3c21baa95f664397367856ff90d7296c8dc9,374723650567684854265870,419
0x29a8de1f5d87cf78db0faaab6ba3a540133f5acf,371103354505949288247708,420
0x9bc7dde268440a1df0070a1bb373d933bd8ff8f2,369505203328755776078599,421
0xe8c7cf37b998935815e15a534d21b45e2de5d015,366212047983901193759866,422
0x0290124c07e8278bc8e2b08bbd53428993a9b8dd,359530267620523427812971,423
0x4455527b08315bcb33dfe74ed8713c5246b06953,358788402512964055665400,424
0x0725570500209b4a209442d6acb3f9af63d2456b,352261636147560486676341,425
0x7a69a43f4246b8ccef5af90641b09752a30f5b19,351703379453374485921942,426
0xb2114ea408d2f228cc6ada9a4c82c4b2ca0ec363,349486332301789327400221,427
0xe206d7b738212264319bda47264cc79b4d227c24,346248325569348112901373,428
0x30da50f547a02742cc9d3bf613bfc27a53e44f0d,343296880725764293015080,429
0xc05642120636a5db7e6f7171dc6c3dda02c5634c,337536717680871036855086,430
0x6e3b2b6c08080f1aba2515fefcdd68817865072b,335000002431345699894410,431
0x657337fe58c248edf101d07d5410e0b6e578ee82,332822497931518832424169,432
0x970669124ce6381386aaea27aff4a37fc579b992,332756660742407119623296,433
0xe4b23955bdcdbe76dbbdf3659be4032af9e2a80d,331566843500387856533189,434
0x273d25b844ec09e848ccebbbed93270a94243192,331456936535723332905441,435
0x52788ca4b2fb6e707f811c104dd116684acb76ec,329180495744901854474929,436
0x669e689654f1f2aa93145e358ce02599acb11d58,327254621452850757933608,437
0xe5e62f948d3d5e47c030839d415b474ad373efff,322590500144158097394841,438
0x6d64dfc18523cb3f6b7f3514c6504ee92f93b183,319547169626164212359039,439
0x1e3d70175ab98d4d5ca172e32073ede4705d5f73,319486016223136245860760,440
0xff97ec2ebe34655acb18e85b38a4248677fa3efc,318955144989316663908888,441
0x4d2a353dcd9b25a241382241c9b9a27b7cd08f20,317586506016934889264344,442
0x4f82e73edb06d29ff62c91ec8f5ff06571bdeb29,315132135638227554378005,443
0xb3222377e871fbf04e214d5eb86eb285787bfec2,313964262640766058011633,444
0xeac492743ab8de048e19f581b812f4bf8dac83c5,312695888418171574801851,445
0x7be9ce75fd6588043425044f77430108d838de54,311950245110066516697235,446
0x4c7dd6072e3b744a3dd55176ac4bf1a6aa4d67db,311501590810722939581051,447
0xce1d89e1110711b347e4c3b982414c91ed5b1308,310007044680389441045993,448
0x9ba759dc81cc364f7035b30a8a5fb9b565b8a759,307892622931300994229115,449
0x41d8c26852cb6ff8a66532ac38fcfa7956536121,307274174176644748019769,450
0xad2a9112ec74b0a97b8d9048dd8078c6d1122ac8,306749135743476654079319,451
0x79d1d9bc68887e5a202e0b465227e36dd982bd6c,306510802069081829264465,452
0x20db4e55f0334e674ceafb142974085f653d3f68,305711223233216030252609,453
0xc952b251d54e8870518751e604d04e1959556636,303764597759648705257187,454
0xa5c646eaeac145f2070f99ea6f7e88ed60c5180e,301886584460711417178276,455
0xca7799df7d096889c3b6dcf14bedf35da6f90d58,300442228878514569850245,456
0x0c2fbbd0ab66f7a7e261ace6bfc391c793b6e2ad,300185137466338777671512,457
0x45e9c1f66a36275eee7b08732859af9602491433,300000844461917174251285,458
0xe6dbd9495b077a63807e7b17fb45751545910894,300000000000000000000000,459
0xbc682be75403ce159ff8a08ae225102ba89cee44,300000000000000000000000,460
0x61bac790a645f1f6065a9dfbf1a1f46de6f6413b,300000000000000000000000,461
0x90b5a898f1db52f888e4679ac6f3651602b90af2,300000000000000000000000,462
0x7dcf8050aefc3eeeb86e2eedcb84146b8acd1afb,300000000000000000000000,463
0xa2af7a95fe6584cd0514bf7ac2bb3bff0734bb50,292839464510217545560665,464
0x795a0ed2a66df5bf9b86ed7296815e34edc75052,292296659709270887576450,465
0x864a39507250e6bd356a5b44c373e91f6c865ae4,290569769172381453313296,466
0x7afa9d836d2fccf172b66622625e56404e465dbd,289831134317666621593679,467
0xd54528ce12d2953ed77be1610e06e6dabe2cf5f9,288996306273024917475926,468
0xb7d4d75f495f8d21b00c77209999008fab77d8cb,288915279689174291038222,469
0x48bf543b838d24eb93654027054a3d2c52449bc2,287022245590923578527711,470
0xa7fc81cc00c897a49d325e81031c0f7f599320ea,285279920458107426954477,471
0xdc0ef734c35ba27f0490ea6233adc2c6b602461a,285077174725073438444765,472
0x5eebd3ba21d6ab4a78fb0e2662c0425dd308d01e,284799298015995051306943,473
0xd6d87371c0b587b6731e3fa0418a4389acdca68c,284567878203905100439128,474
0x8083912346c1eb0ddeca3d572866395eec888888,283669466838791827659070,475
0x299dc1522c8e8c22dd69e0be33eb6a869abeb562,283313022463232319499433,476
0xd71f1470a09ea2dafc429962aabb41fd7df8056b,282679294400283944644034,477
0xa967266d4ef3bc4c9e9d941ce0377e664831a5e8,282050248282195184669234,478
0x36fc71581a3e18554477f56b03f4b5bb80ea35c1,281218366549541971791172,479
0x4fdc7f266c35da906c5d0e4efc5546b936748fed,278616484453208007608425,480
0xf132ecaccf6db0cd36a196ff8df2b5a372e9b981,277557252224289894635196,481
0x5ea302dc068015be49d74284713a36384d237f97,277226851872805582127129,482
0x7cc2a45f59e49a32e400cd69cc9791088dd5d9e9,274720371403328939779203,483
0x6ce97b90e9d868747c82b4d62a8a05ad53344449,273087024302083649160311,484
0x859809c26a4c96e852e87c89009d911faf864d32,265279087468269143127440,485
0xc5474c806d76fbdeaefc20c716ff6d2e7a41c5c8,265037943254984475556390,486
0xee8025e210dc18ccb820694833efef64595a1c08,263741019213958431300489,487
0xf5c4f3dc02c3fb9279495a8fef7b0741da956157,262537004895494874933944,488
0xeb9122ade700c4624b46aed1bd896329c2c05e42,259277525664106222158700,489
0xb20027162d216222d03af8ead29197bf349eb639,258951962119922842985780,490
0xe7509fb2213fdac9e62215270e6a3016b43bf38c,258813197486534223403667,491
0x8a08e3ce6ced24d376a13c544e45d4dda02fafea,258178582993610918028687,492
0x7b92ecc28fc91f1875263a8b1bfc707bbbb3bfd9,257980950995879063951593,493
0xacedfd7751dbf1a746d801b9004ee3489c09a57c,257337413387173455365531,494
0xfa4dfbe7b012b1d92fdd5544f30518bb58bd41ce,256048883666776910573805,495
0x669365b06240b1e730da77e620adec8904f6abec,253694258404520918911992,496
0xd943d9cbeb526a1330e2e0fcc9e3dbab91d635e0,253295439294101926015517,497
0x46f9b3106f522092e1e39589b33c3bc5588fdf8f,252817591435732253647350,498
0x702fc89db9932e97bc94c48d9484948b641863a4,251370934295092607011073,499
0xe511ff79be4d69af4a659286d41a4d7c97276429,251235680298749223434394,500
0x79a7f3c02073f6f8d87909a322c362123fdbae22,250686800320742467214382,501
0x7512001c7b8f88ad642f4d0d9c04caff61c49a3c,250136584628563446015442,502
0x5524c33467183c56d37d701b6d90c1773049f16e,250094818036936920915730,503
0xdb211c723c5b02c908c45d21ec41e2e8b361cd2b,250000499671914541194233,504
0xd3d580ebe557c355800d83a294845b71988deb55,250000002773026843994767,505
0xed30aff40018f0dd60d4b17f0a529b45f5897abc,250000000000000000025737,506
0x42e1d2c519e0f76d4bc5e0b79cd4c08c0493ece3,250000000000000000000000,507
0xcef299609c8ff0cf2194bce655010a2d663f3433,250000000000000000000000,508
0x3585ca22df80d70f6d1cc0867d8387c360181349,248813707856540050540251,509
0x97f28c732609d0b506433aac0319e65e923d2303,247313635649835257374423,510
0xd028b1f8a2e842a1e403d29e7a5f6dab368e3733,247130437187440961149891,511
0x9048b8d2bfdba8e678870f3e2e1ac077d02b163e,246139534525901152656169,512
0x5f43b62c4739ca31ee8c5f64abb7fe459c8d0cd5,244991700976817855112132,513
0xb02b1710b623ac78e29f880116b43e312e166f83,244537402339655162319532,514
0x5301da690e6f6e34edbab4c83604cca6fb6d0cb7,243545835508952365823454,515
0xbc8819c1821bc52b5d30d2dd52f0cb6110510005,242975193697241063851204,516
0x22fe8b97dda02953b48083bb394e12cd54771e18,240715589412177815511140,517
0x37fde987e00ec7172a58e38e9fd158c6afabedb9,238699328737344401957694,518
0x97f61a1d8cd122a00dfa0a157df742d4b4cc8ba8,237863356364852557437403,519
0x215348e0c59b0b7441e0134b54929fa8d336cc29,237457382496748334031171,520
0xd8e258ae5377bafef5ce86a709540311d613425b,232581745310450725587249,521
0xc7c7b8a1c4aef71333a61eb3b08b8d3e3c632250,230386358269314634181059,522
0x6bb9f9ffc84527fffb9216143c75f4c097a6a178,229849356001646707118005,523
0xf01f183f731a4608d354f2ab9038a6b38dcb350b,228090951482924029482517,524
0x1e153ae0d56649efe8b084aa90499f5d9c0796fc,227882834591927850412860,525
0x3401ea5a8d91c5e3944962c0148b08ac4a77f153,226675782381326057889826,526
0x39359275d28f7eedd65793f240e7ee20e650d43a,226359639383229368335709,527
0x8540d996a93559aff6585b724b01bbaf52a947a4,226028119432401517454600,528
0x921333aff2832b31223015da02b62bf7bc8a787f,225808692148591602239512,529
0x0040daac32d83c78546ae36da42a496b28ab09e1,225727595320701816634545,530
0x283939bfd3cadefa6f12e8118dce403a2a3a12f3,225616814252279448560036,531
0xc6c36027878ba38964e4d5a60ddb20d09565354e,225090970952060805782704,532
0xdae5341ad6f761c1f0a1d3883eb11b72b63864b8,224656995632777728149881,533
0x207bfad97ca2bf071cb07022b3e44c68587e9ca9,223770657241458044578673,534
0x048421f1115341f4689e3c55b750f77b3b8ca0c9,222662091031751752287506,535
0x6393b3bda3427b43447a182048abe619604e8619,222330959018795231819127,536
0x3e16eb117d75b9b67f4bdb52bfc8e1ff4120f702,222296063048766733037435,537
0xea88e793a854d58da3aa96e1a35062b97ce93925,221618102710317405676146,538
0x04abd3e314cc9cbc90c71d90903377267aeb220f,220251820231739622789123,539
0x42ed6b474bdee91e694379431f6634f9a6a9cf80,219349239678165052938620,540
0x99bd4eff0d300089afee56a2681f4bd7beb5853f,219246922378172113352992,541
0x124bdb5de060e7ef46075ff7cf94dc92f44348a8,217592389447224578916363,542
0x23392851bd1b635ea68dbc3aca3fa8c399f89b59,216306945802421654623137,543
0x859c40af427500e51b0379ea9453d5ce4acc7d1e,215916520770855523708479,544
0xe39f85689ce0dff8274f1630054c92234b9bb31e,215890549037988971045909,545
0x3eeffd843a65f7e3510f91b5401d0e41522c9488,212588084603670321707807,546
0xcfd8a84819ec051be05e57eb0564da7f4d13429d,211976780852286801568934,547
0x03e9d833659037d8e8af493a5cbaec5bd774400a,210000000000000000000001,548
0x7004aeba39892af6ded6fb9b95101b7a5bdf5af9,208884470872900151157777,549
0x04cb51903a54f39abc45e3a0df9bbc9dafc5c674,207756936884507888877527,550
0x6d61d195a4bee660414ac2842b57158bdc62746d,206584879606714513685314,551
0xbfaf4f645c00a5b9b0bcc63a2a2cfec4325b13ed,206476139425518677379322,552
0x009f06efdabd088917be8d5294a6eed73f764e72,206112108353485328904067,553
0x6576c93deeca37c13ed7bd9f7af963955e96fd9b,204952949963632692183209,554
0x2673805396040b8584b0f53c1cadde0f76ceab4c,204275642603139107423057,555
0xb27429912d5bffc201fcc8725e00285261798164,203171587602656713613395,556
0x3831d812f87814b2203615d1bf1a647d1c1816c5,202861358672117618726883,557
0x1bbe055ad3204fa4468b4e6d3a3c59b9d9ac8c19,201413798065323759383927,558
0x2703a99cf81c91f5117a07acd668f3202255d8f2,200804435375963974452666,559
0xcd80287624767106de464481aab534126d46ba28,200638132363651909008396,560
0x23b3edee5d16aa0c4f1355f9e8c9c8e3178c82b2,200512877701293866445496,561
0xd0da87deb5d8c47b0d3006baf2eb717f3c1ba274,200397622292836052890105,562
0xff0f91216ec683338519cad93e688e5875b59c10,200004958194900176624138,563
0x40b6cc65351a51a7d71ed992c3d42ebd3525b7eb,200000567481872657035663,564
0xda3b22eb2a7a008e574df7671c187f3280b4e366,200000539543381438448985,565
0x8f1e9f84ceb00c33713e464c1bf4697fa74d0a56,200000422264469826790382,566
0x2184d6a4fbd26584eb4ff90a215c1db334209053,200000000000000000000000,567
0x13f1c6aa9480f5950f5037d56c5582b6e8395624,200000000000000000000000,568
0x023cd4062b82db1eecc91fe077ec944d4b89384a,200000000000000000000000,569
0xc669ac35cdce8f20bd2523c8a4e6431568c93390,200000000000000000000000,570
0x85e3eee68222d15d37791baa665d925cd3a3ca11,199999997221894912287949,571
0x6a4f1623e7255123d011f8667a4cbf8180713451,199359876580825861455872,572
0x543f705e614d3d2685df25b4ede557c05c35a2fd,197497224027819092425054,573
0x5716c656d2f2bcde7b0d72e1ea8e7515944f9a53,194928258931233685607990,574
0xa793faf7e4318d6b472b254451fa8aad514a5a9a,194784473340559571763263,575
0x6e4c175677647754196b7cbfc30e59b2ef62a025,194411013177477564291141,576
0xc4d80fbb52932ea650d258a4899055871f52f7cd,193550794335061952588568,577
0x3d784626f608db57185c24292ef5c57f9d3afefa,193526404673816078895899,578
0x3c92df2dddc0817a64daed673a48541661b88ff4,192310376615814488312174,579
0xa0032f20c5806d2e6cd0de2170839ec1efa65c7a,192127558042047598091156,580
0x93e42638bb303c4e941f44695082f2a74630f200,187941173453821210969771,581
0x44996f99baf81b9a41a68e93babca1e94250c579,185859259893964161097679,582
0x88cd6c4dec7954d0ed83436c3f4022a1e678948a,185759362040268988208919,583
0x42416691e0fc6ec1a3836df5e9e51b21ab661dd1,184609605488968510492827,584
0x6262afa0f0e438f27f2db32deb8c03ab6e1e1bb2,181623953875457172821537,585
0x8fc6ec0db5397f3b11af077ca9b2be2eb5461825,181057267272140063964192,586
0x814e6765e1d5a403bfe27612bb497b4e71ff2c2d,180199342361844839432717,587
0xdcc447da794eefad85e6ecad51177b4034c447c2,180000883752222755399208,588
0xfb9eca7e1ea6977a289a7e8d4b7d4823a27a89f1,178625182715362374415089,589
0x621e0a8ae1a8c0862e8263774cafed736da85dc7,177609004083201927131286,590
0xf9033be1298db27c8140719acd7b95195423301c,177185182885238495395481,591
0x0adea13081cb2174431fb97ac1d3334073b5437e,176216398902464098160168,592
0x944b4cd2a1e6a59cbec6ca0777267f11c3c981e2,174522703481297102932044,593
0x99391c6f4d33ddac56e0856db4ef0013851031bd,173375488098082976861234,594
0xd899c4a9b714ba175d40c09607b64ddd8301ed40,173358990956458257185326,595
0x28e402a1b804936b47af5ff0f0fb066c80087676,172679006590210728799724,596
0xe98dc73a84054fb58adfa4824b54e148087ecc02,172320556084103254667855,597
0x87133c5241773339987e2c613995e6824e612ce1,172007422432435498720893,598
0x4765894a94db042f51492fd0d5a72492fa118626,171897840820203037641295,599
0x6b72e19f4a8cb21ac6e9cb8ce5e4b6d86993683a,171592283341105966867821,600
0x09574457a0e7bc4b163e71d497be00c39fa58ca2,171182586854798489731231,601
0xe0172f91f7ea000b51ed7a2cd5eb5ce3d6e79c27,170996756858929150446659,602
0xef2539ecc96565063cd744076f705d3c481659c8,170802723857858906505074,603
0x61317f3089f57d7511a207fded343475a97f5443,170000000000000000000000,604
0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,169702957602947021324089,605
0x3afc8d62ff8ef01db6f6488373ce0b83e5ee9aa4,167040150480920239417854,606
0x1d9b0a102a0afd785cb263d29f68f7569d6e5fbb,162560916867533773957978,607
0x2cf5b89fe34a18a73c82a1bd30cd61cb842afe75,161363243289670164529644,608
0x3a75bffaccf1879e25dc33e5c99f579e5d393a41,161163914640071711640191,609
0x48b8419b2bc0fb63ee96e3a370e30b200cc2e672,160970845908764188561252,610
0x16abc627af046926d610a1dec85a1cc2f7785614,159818031093934229456356,611
0xe626c46118aff6c24dfe1cf51160790789d22c20,159172733870848598848496,612
0x9008d19f58aabd9ed0d60971565aa8510560ab41,158336508068276144623994,613
0xc25b699115ce1cc74493b7b8f04e6f8565d4952f,157191062894857002052997,614
0x2bc44176218e2a5f6a5f1efffa1e6dfeaef18644,157171043812135631579269,615
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,157062437983868270966078,616
0x8115184f362d79cddb2948cbe619b0c3008d0936,155984586821923961952653,617
0x0016d36cec0abedffe3f2f9cd48f3da74b859031,155160282133105178241126,618
0x58786875af77c38a926857bf4a269a81feb30db1,152329975480465408697236,619
0x9d584101e723db322af0f1686bb80caa1f0eba5f,152285005152378692793637,620
0x955457307c444d49238afdf8b831ccb51f00b373,151606182056649665572607,621
0x32e525715eed7bb3f65a0c71a8b8ffd97171d31e,151597102375691831463841,622
0xc12e49804eee20953ca6f3d4b1536bcf28adec2c,151557662366124000841781,623
0x259bdf49229c3e16b222ba05462e74a79f82defc,151041472903100900444034,624
0xf26fe671e80a99f52a4a999e3ebb339a995f6bd5,150214329778008748443378,625
0xab8fd4c773f79eb6fce87c0612b0473b2a408e70,150000000000000000000000,626
0xa6a96777a7f53435f72b7825158dda65bedd0ea9,150000000000000000000000,627
0x5039e2936ec2a588cad92e4edcf41a1d3a443186,149874044803256064163285,628
0x10b910b7ffdcf7d69f731783eafc9be87b6f9512,148082875534136779665824,629
0x364772e054eb1bbe3255c79c44b804d141e28d89,147501100226289432214807,630
0x48a8250b961b880755d37b1ddd1d0d59ddae80ec,147217281120187956779048,631
0xfff8147505a73d42b1277ce93f5216219b3f3db7,146606839009554530265737,632
0xe0f76f608e9f060d3782d79a4dab4d49ef02e6f8,146376365054829104576214,633
0x158dd6d91420265bf7d8b45c16eafd3efc292e9a,146358749646832684345789,634
0x00dfa25cca3d373150fe81aaa20542dbf815942b,145978300061191160093142,635
0xb7bc3efa0dcea31991ca18991ebeea9c63d76e45,145789678788888831055294,636
0x408d17b4a84834c593210cc1e60c9d8f98593c46,145227201629310526266971,637
0xe06f092683cd77f1c7625dcdd955b49280a2d314,143398154463074958278824,638
0x4d94ac03855d8d903385f33e0f36449fdde49eec,142858546632282547112637,639
0xbe290b7a5e5cef9a247524b442e8059fc903bdb2,141459267357686806459276,640
0xf6fe5b2b625a237b9fe1eef2bdbc156d4866e28d,140728809077861169931053,641
0xf676a17a2ce5b124a7eb388d0d9bd973ccc395db,139779127205694126686208,642
0x4ba869b8be055d0ecad161386e2a9a453f00a18c,139368368393233988960541,643
0xdb41e2e6bbfbdf8034a6f7f5eec630e5dfece640,139244938373510412349869,644
0x51fa4cf5b3394a525ccb631898355b389621c0b5,138606545031371078544621,645
0xe6fdf37e4ed825e0ae06b49893626b993512e974,137821256954185885648080,646
0xc8632612f0888b608a0440c05fc470a66106734b,137810037454880167498116,647
0xf131751b2b082c24595596394e31f9c174533b6b,137091567048460356008051,648
0x1d57b4480833ad1dbc8ec492022aebc1927541ba,137057565586966167060354,649
0x8c5d017f9079e09dc59397d3792b97399a38d561,136689350503260727271294,650
0x15694c1e3b8ee5189f377fe73cd3d416ecb28f29,136286402626337690683504,651
0x60be2cd5124a4b0ef7007bdb64ab4f7d77f72436,135284588692014349334936,652
0x6186290b28d511bff971631c916244a9fc539cfe,135021200240904987659446,653
0x65bea63ca5ef976faddc282d3fbccc9d6863562c,134977670758899417417455,654
0xa758704fc62537518266ec24f27b158e94cb1ee9,134729267167200249411532,655
0x134ca4fee2a9b53007e1cdc811c8c06fa05cf4dd,134509077347213759460675,656
0xe7420f4b26a565186ccdf5c3d356c62b127c81ef,134456918377785025629755,657
0xddf8da887a1d5c07d05a948856b79dab091efc78,134069600737083339163353,658
0x3a5aa7ba27813f77809c4a7bfc395d07b2893552,133451086478960870720975,659
0xf819c3c325a1b9d65274a063b8c3100d3f8842d1,132728118738423341526794,660
0x40f66a94ec8b355a73746b63d280eeb3f58f4666,132589559650834440135953,661
0x936b5afd222d63f01302348b7c4e61aa19ecb732,132186451722037209215279,662
0xea1fb7d2372eb3b2f506f81e77136ef64f4815b6,131888955563014225452427,663
0xe3dea501d176336c8582de19495a5f6a25ec9118,131707722058962261669356,664
0x50cd85d92fee3c54105bd90f3a7ba0670bc31e79,131435535094014363343602,665
0x0c9f5d112728213c6ada38365d4e41c190f50e60,131416007446870316522468,666
0x19ceead7105607cd444f5ad10dd51356436095a1,131092371783888239251296,667
0xd78005b2af35be42e2ed1994d7ae80f68dedddba,129519711640010156844484,668
0x491ba2fbb7d3e077edb64acdbfa904f7e75487dd,129301972038174133803909,669
0x95cd515d05a8515a0a750f649a0c157f3bb1b5e4,129273957437268127580298,670
0xf5e40ac9ed4351fdfe8fc7b583fd5a55f5df292c,128635081108141993851821,671
0x16f9d82892fb4d775eee52971aae4c59fd24a584,128215493960589516096323,672
0x916335ee4c47561a47463e11191c4b82bca0af82,127814363639670080587013,673
0xc29c409a8e422e99c47e185d010f27b7ff59afd2,127384823418423909285888,674
0xd53adf794e2915b4f414be1ab2282ca8da56dcfd,126506071004007158473370,675
0xbc3e23401bd47e83db9dcd9d5dfe41283bd154c1,126296011662690453815296,676
0xd66e0e61bdfc9ff1be86e3793110ff5fb0b19d1f,125061322597689095094080,677
0x73ce58039863cbea958c7d14e5010e789563de46,123963524702554515971922,678
0xff688886456c8bcc9af124395e827cfd37bd4505,123126596221320427694086,679
0xd1714fde490ad7558132bbb7fb3e575b9785e806,123080896979311009905719,680
0x7276ff708366aee02ad224d3cceafeedc55ad663,122703755700360669029717,681
0x1050ee8a853ee989dc10ce2068ee9e36b2264f75,121954161396132109664969,682
0xd0ff1decb824bb7ab622885a76fa0cf1f5882849,121568275387684298722704,683
0xa009c9eb3c6c2d5426278fc0653261a139a83518,121369905947003502780196,684
0x5675b95df53d3328d68985bfe047a070af2a21e0,120000000000000000803006,685
0xcbf08dbed6e3d1cef0c2a3f90c3f38f8a8e732a1,119993987907535329522031,686
0xb2a927723336f633b028b9475e7db0d065567b77,119980151114764898570403,687
0x3413552b14cebdae65364350aeb3204eca1bcab0,119306482537589703642428,688
0x76a0646e2c5baa3595f1f0baf10b1fb46f9739ef,118805594792707212517087,689
0x0b2c2bad715b981d050872a7805013b0abe7b694,118576105894984076537593,690
0x66206c42c5667202c62eea5bc6bdf4634561c6d8,118205168461712630392684,691
